NumComplaints,Address
1,3412 TIEMANN AVENUE
1,1751 SEDDON STREET
1,2040 GLEASON AVENUE
1,3610 HARPER AVENUE
1,3431 RIVERDALE AVENUE
1,1452 KENNELWORTH PLACE
1,836 OLMSTEAD AVENUE
1,2958 WHITE PLAINS ROAD
1,1738 HOLLAND AVENUE
1,1632 EAST  172 STREET
1,3024 BAINBRIDGE AVENUE
1,731 EAST  136 STREET
1,212 WEST  231 STREET
1,3240 PAULDING AVENUE
1,2865 WEBSTER AVENUE
1,922 EAST  211 STREET
1,3062 PERRY AVENUE
1,131 WEST  197 STREET
1,1024 RHINELANDER AVENUE
1,2066 DAVIDSON AVENUE
1,774 EAST 225 STREET
1,3021 BRONXWOOD AVENUE
1,1463 STADIUM AVENUE
1,1412 CROES AVENUE
1,11 EAST 199 STREET
1,315 EAST  163 STREET
1,1304 CHISHOLM STREET
1,820 ST OUEN STREET
1,4662 MANHATTAN COLLEGE PARKWAY
1,444 OLMSTEAD AVENUE
1,914 UNION AVENUE
1,973 EAST 226 STREET
1,2790 GOULDEN AVENUE
1,125 EAST  176 STREET
1,1022 PROSPECT AVENUE
1,813 ALLERTON AVENUE
1,651 EAST 236 STREET
1,3408 ELY AVENUE
1,499 EAST  142 STREET
1,3751 OLINVILLE AVENUE
1,1864 WALLACE AVENUE
1,3179 ROCHAMBEAU AVENUE
1,231 WEST  256 STREET
1,65 FORDHAM STREET
1,2727 LACONIA AVENUE
1,4049 SECOR AVENUE
1,796B MAGENTA STREET
1,2825A MILES AVENUE
1,1361 BOSTON ROAD
1,588 BECK STREET
1,641 EAST  226 STREET
1,619 EAST  141 STREET
1,922 SIMPSON STREET
1,2641 CRESTON AVENUE
1,2096 MATTHEWS AVENUE
1,2000 TILLOTSON AVENUE
1,691 EAST 140 STREET
1,4148 WILDER AVENUE
1,1113 DEAN AVENUE
1,1600 RANDALL AVENUE
1,525 EAST  143 STREET
1,1237 SHERIDAN AVENUE
1,856 EAST  165 STREET
1,1443 OAKLEY STREET
1,3205 SEYMOUR AVENUE
1,385 EAST  152 STREET
1,309 EAST  170 STREET
1,2246 JEROME AVENUE
1,1051 KELLY STREET
1,685 EAST  219 STREET
1,98 WEST  169 STREET
1,2511 EAST TREMONT AVENUE
1,599 JACKSON AVENUE
1,1450 LELAND AVENUE
1,675 EAST  231 STREET
1,2705 HOLLAND AVENUE
1,163 WEST  165 STREET
1,1769 SOUTHERN BOULEVARD
1,1741 HONE AVENUE
1,1249 BEACH AVENUE
1,2055 HAVILAND AVENUE
1,2721 PAULDING AVENUE
1,5643 MOSHOLU AVENUE
1,1933 GLEASON AVENUE
1,79 WEST 174 STREET
1,919 EAST 214 STREET
1,1142 COLGATE AVENUE
1,4326 WILDER AVENUE
1,1420 GLOVER STREET
1,2051 RYER AVENUE
1,301 EAST  156 STREET
1,2144 CROTONA AVENUE
1,1011 EAST  215 STREET
1,770 EAST  234 STREET
1,5020 GOODRIDGE AVENUE
1,536 MORRIS AVENUE
1,920 EAST  225 STREET
1,1450 HAMMERSLEY AVENUE
1,974 BURKE AVENUE
1,2305 BELMONT AVENUE
1,1608 CROSBY AVENUE
1,480 EAST  185 STREET
1,4118 WILDER AVENUE
1,45 WESTCHESTER SQUARE
1,330 EAST  236 STREET
1,1719 EAST  172 STREET
1,1019 SOUTHERN BOULEVARD
1,1519 EAST 172 STREET
1,2531 CRUGER AVENUE
1,3334 BRONXWOOD AVENUE
1,1277 MORRIS AVENUE
1,2737 WALLACE AVENUE
1,255 EAST  203 STREET
1,1027 BOYNTON AVENUE
1,2118 MATTHEWS AVENUE
1,2062 GRAND AVENUE
1,1321 PURDY STREET
1,680 EAST 223 STREET
1,2122 DALY AVENUE
1,267 EAST  234 STREET
1,668 EAST  221 STREET
1,635 EAST 222 STREET
1,1155 EAST TREMONT AVENUE
1,554 EAST  148 STREET
1,4646 BRONX BOULEVARD
1,188 WEST  168 STREET
1,349 EAST  149 STREET
1,3511 CAMBRIDGE AVENUE
1,509 OLMSTEAD AVENUE
1,840 EAST 224 STREET
1,4759 MATILDA AVENUE
1,2215 DR M L KING JR BOULEVARD
1,2220 VIRGIL PLACE
1,800 EAST 160 STREET
1,3625 WILLET AVENUE
1,4365 CARPENTER AVENUE
1,750 EAST  224 STREET
1,1026 INTERVALE AVENUE
1,2927 VALENTINE AVENUE
1,3583 WILSON AVENUE
1,1392 FRANKLIN AVENUE
1,1019 FAILE STREET
1,3359 DECATUR AVENUE
1,3710 SECOR AVENUE
1,3600 JEROME AVENUE
1,167 EAST BURNSIDE AVENUE
1,3607 BRONXWOOD AVENUE
1,226 EAST 182 STREET
1,1014 FAILE STREET
1,940 EAST  219 STREET
1,431 WHITE PLAINS ROAD
1,2410 BUTLER PLACE
1,581 FOX STREET
1,1825 LAFAYETTE AVENUE
1,36 PATRICIA LANE
1,1418 GLOVER STREET
1,504 UNION AVENUE
1,831 EAST  213 STREET
1,5239 INDEPENDENCE AVENUE
1,693 BECK STREET
1,1022 EAST 226 STREET
1,369 EAST 194 STREET
1,47 WHITE PLAINS ROAD
1,737 ST OUEN STREET
1,825 MELROSE AVENUE
1,285 MORRIS AVENUE
1,1157 BURKE AVENUE
1,2108 BATHGATE AVENUE
1,2021 MORRIS AVENUE
1,1720 GARFIELD STREET
1,2120 GRAND AVENUE
1,2328 TURNBULL AVENUE
1,365 EAST 205 STREET
1,650 BRITTON STREET
1,2086 HONEYWELL AVENUE
1,1749 PAULDING AVENUE
1,2721 FISH AVENUE
1,23 COOPER PLACE
1,237 WEST  193 STREET
1,1060 CLAY AVENUE
1,210 WILLIS AVENUE
1,1982 MARMION AVENUE
1,1064 EAST GUN HILL ROAD
1,2724 PAULDING AVENUE
1,1153 FTELEY AVENUE
1,1468 TOWNSEND AVENUE
1,1171 WYATT STREET
1,650 EAST  221 STREET
1,2847 BAINBRIDGE AVENUE
1,365 EAST 194 STREET
1,2551 CRUGER AVENUE
1,775 ST ANNS AVENUE
1,2374 JEROME AVENUE
1,1858 HOLLAND AVENUE
1,4374 RICHARDSON AVENUE
1,2515 WILSON AVENUE
1,846 EAST  220 STREET
1,3815 PUTNAM AVENUE WEST
1,2113 HERMANY AVENUE
1,4555 HENRY HUDSON PARKWAY WEST
1,1273 EAST  222 STREET
1,1051 STRATFORD AVENUE
1,105 EAST 204 STREET
1,1132 FTELEY AVENUE
1,710 COURTLANDT AVENUE
1,1615 EAST 172 STREET
1,3355 SEYMOUR AVENUE
1,1844 CLINTON AVENUE
1,1205 ROSEDALE AVENUE
1,1574 BATHGATE AVENUE
1,652 EAST  224 STREET
1,442 EAST  186 STREET
1,2026 LA FONTAINE AVENUE
1,525 WEST  235 STREET
1,1273 REV JAMES POLITE AVENUE
1,1847 VICTOR STREET
1,255 EAST TREMONT AVENUE
1,1333 BRISTOW STREET
1,4513A MANH COLLEGE PARKWAY
1,1136 WHITE PLAINS ROAD
1,2109 DAVIDSON AVENUE
1,422 EAST TREMONT AVENUE
1,1627 VAN BUREN STREET
1,460 EAST 176 STREET
1,2087 WEBSTER AVENUE
1,3065 DECATUR AVENUE
1,1248 HAVEMEYER AVENUE
1,911 EAST  173 STREET
1,6W WEST  190 STREET
1,797 EAST  142 STREET
1,2124 CHATTERTON AVENUE
1,540 EAST 187 STREET
1,2251 WATSON AVENUE
1,2218 QUIMBY AVENUE
1,1808 UNDERCLIFF AVENUE
1,3002 BARNES AVENUE
1,2946 LURTING AVENUE
1,2118 WATSON AVENUE
1,1413 WHITE PLAINS ROAD
1,3237 SEYMOUR AVENUE
1,343 EAST 195 STREET
1,1264 BOYNTON AVENUE
1,2396 TIEBOUT AVENUE
1,3628 PRATT AVENUE
1,2340 UNIVERSITY AVENUE
1,28 GLENZ ESTATE
1,273 EAST  202 STREET
1,1910 PELHAM PARKWAY SOUTH
1,891 IRVINE STREET
1,1926 WALLACE AVENUE
1,1677 TOWNSEND AVENUE
1,1086 SIMPSON STREET
1,345 CITY ISLAND AVENUE
1,4144 GUNTHER AVENUE
1,1750 PARKVIEW AVENUE
1,2713 THROOP AVENUE
1,121 MT HOPE PLACE
1,2876 EAST  197 STREET
1,640 EAST  241 STREET
1,41 WEST 184 STREET
1,1564 WHITE PLAINS ROAD
1,413 EAST  146 STREET
1,1308 EAST  224 STREET
1,2401 WALLACE AVENUE
1,1057 WHITE PLAINS ROAD
1,1934 DALY AVENUE
1,257 EAST  202 STREET
1,1333 CHISHOLM STREET
1,1064 MORRIS AVENUE
1,3208 LAFAYETTE AVENUE
1,1702 EAST  172 STREET
1,710 EAST  213 STREET
1,2044 WATSON AVENUE
1,466 EAST  167 STREET
1,1921 WEBSTER AVENUE
1,1250 FTELEY AVENUE
1,637 EAST  219 STREET
1,280 EAST  163 STREET
1,776 ELTON AVENUE
1,3800 BRONX BOULEVARD
1,3570 BRONXWOOD AVENUE
1,1157 LELAND AVENUE
1,1916 WHITE PLAINS ROAD
1,914 EAST  169 STREET
1,2048 POWELL AVENUE
1,707 EAST  142 STREET
1,2350 BELMONT AVENUE
1,528 LELAND AVENUE
1,1506 TELLER AVENUE
1,732 JACKSON AVENUE
1,819 EAST  215 STREET
1,1218 BOSTON ROAD
1,2147 WATSON AVENUE
1,3480 CORSA AVENUE
1,275 EAST  174 STREET
1,754 HUNTS POINT AVENUE
1,1900 SCHIEFFELIN AVENUE
1,840 MANIDA STREET
1,1059 MORRIS AVENUE
1,5606 RIVERDALE AVENUE
1,1311 MORRISON AVENUE
1,1517 COMMONWEALTH AVENUE
1,2440 EAST TREMONT AVENUE
1,755 EAST  235 STREET
1,1955 SOUTHERN BOULEVARD
1,3619 WILLETT AVENUE
1,2788 KINGSBRIDGE TERRACE
1,1445 DORIS STREET
1,2065 BATHGATE AVENUE
1,3202 3 AVENUE
1,1198 CLAY AVENUE
1,2538 FENTON AVENUE
1,699 BECK STREET
1,308 FAILE STREET
1,2867 WEBSTER AVENUE
1,872 EAST 225 STREET
1,800 EAST 180 STREET
1,649 UNDERHILL AVENUE
1,125 EAST 168 STREET
1,1470 KNAPP STREET
1,1311 VREELAND AVENUE
1,3207 TENBROECK AVENUE
1,2303 CROTONA AVENUE
1,769 BECK STREET
1,285 FORDHAM PLACE
1,3025 BARKER AVENUE
1,1308 CROSBY AVENUE
1,1130 BRYANT AVENUE
1,3438 WILSON AVENUE
1,3038 WILSON AVENUE
1,2227 ADAMS PLACE
1,3605 CORLEAR AVENUE
1,284 EAST  234 STREET
1,2750 TENBROECK AVENUE
1,1469 BEACH AVENUE
1,3221 BRUNER AVENUE
1,930 EAST  220 STREET
1,2302 MORRIS AVENUE
1,715 EAST  237 STREET
1,461 EAST 144 STREET
1,263 EAST  202 STREET
1,1509 RHINELANDER AVENUE
1,271 EAST 197 STREET
1,725 ARNOW AVENUE
1,741 QUINCY AVENUE
1,640 EAST 176 STREET
1,540 EAST 159 STREET
1,460 EAST 146 STREET
1,780 EAST 156 STREET
1,2551 MACLAY AVENUE
1,1342 BOSTON ROAD
1,845 BURKE AVENUE
1,2505 WILSON AVENUE
1,2246 SEWARD AVENUE
1,640 TAYLOR AVENUE
1,1272 CROES AVENUE
1,1140 BEACH AVENUE
1,420 EAST 138 STREET
1,1253 EAST 223 STREET
1,2173 ENGLAND THRUWAY SR
1,2316 BRUNER AVENUE
1,680 EAST 224 STREET
1,2245 RANDALL AVENUE
1,1916 HOLLAND AVENUE
1,3544 WHITE PLAINS ROAD
1,968 EAST  167 STREET
1,2323 EASTCHESTER ROAD
1,712 EAST 219 STREET
1,2913A CRUGER AVENUE
1,638 MAGENTA STREET
1,596 ST MARYS STREET
1,357 WALTON AVENUE
1,1584 MAYFLOWER AVENUE
1,1575 WILLIAMSBRIDGE ROAD
1,2201 BARKER AVENUE
1,718 BRYANT AVENUE
1,871 CONCOURSE VILLAGE WEST
1,719 COSTER STREET
1,2589 SEDGWICK AVENUE
1,141 FEATHERBED LANE
1,2223 TIEBOUT AVENUE
1,3645 HOLLAND AVENUE
1,531 TAYLOR AVENUE
1,1000 TINTON AVENUE
1,4422 BAYCHESTER AVENUE
1,815 EAST  168 STREET
1,2240 DAVIDSON AVENUE
1,1720 VANBUREN STREET
1,1345 SENECA AVENUE
1,3661 WILLETT AVENUE
1,397 EAST  155 STREET
1,1808 SCHIEFFELIN AVENUE
1,924 RHINELANDER AVENUE
1,1458 ARNOW AVENUE
1,249 EAST 175 STREET
1,1372 CLAY AVENUE
1,1175 VYSE AVENUE
1,2230 WALLACE AVENUE
1,1864 GUERLAIN STREET
1,2889 VALENTINE AVENUE
1,5645 BROADWAY
1,3933 SECOR AVENUE
1,1037 OLMSTEAD AVENUE
1,4078 EDSON AVENUE
1,970 EAST 231 STREET
1,2779 HEATH AVENUE
1,2337 BEAUMONT AVENUE
1,1902 MARMION AVENUE
1,1776 EDENWALD AVENUE
1,680 EAST  236 STREET
1,176 EAST  210 STREET
1,1050 GRAND CONCOURSE
1,3754 OLINVILLE AVENUE
1,3357 HULL AVENUE
1,3036 EAST TREMONT AVENUE
1,3638 PRATT AVENUE
1,1095 JEROME AVENUE
1,1527 HAMMERSLEY AVENUE
1,309 EAST 178 STREET
1,2431 FULLER STREET
1,416 EAST  180 STREET
1,718 EAST 213 STREET
1,377 EAST  157 STREET
1,850 EAST  220 STREET
1,4232 CARPENTER AVENUE
1,320 EAST  151 STREET
1,3933 SETON AVENUE
1,2940 MICKLE AVENUE
1,1094 SOUTHERN BOULEVARD
1,562 EAST  138 STREET
1,713 EAST  232 STREET
1,1421 DR M L KING JR BOULEVARD
1,2119 STARLING AVENUE
1,2010 DALY AVENUE
1,1482 VYSE AVENUE
1,3229 WICKHAM AVENUE
1,3498 FT INDEPENDENCE STREET
1,3346 FISH AVENUE
1,2576 BRIGGS AVENUE
1,528 EAST 142 STREET
1,3187 HULL AVENUE
1,1233 ELDER AVENUE
1,5114 POST ROAD
1,605 WALTON AVENUE
1,1902 NEREID AVENUE
1,404 EAST  154 STREET
1,1460 SEABURY PLACE
1,847 KINSELLA STREET
1,864 EAST  222 STREET
1,96 EAST  236 STREET
1,925 EAST  220 STREET
1,660 EAST  161 STREET
1,1051 VINCENT AVENUE
1,1208 COLLEGE AVENUE
1,1133 VYSE AVENUE
1,1113 OLMSTEAD AVENUE
1,26 METROPOLITAN OVAL
1,2860 LAMPORT PLACE
1,678 EAST  168 STREET
1,843 EAST  222 STREET
1,832 EAST 224 STREET
1,256 EAST 169 STREET
1,885 LONGWOOD AVENUE
1,3777 WILLETT AVENUE
1,754 EAST  220 STREET
1,2207 DELANOY AVENUE
1,715 EAST  181 STREET
1,1574 PAULDING AVENUE
1,632 WARING AVENUE
1,2614 UNIVERSITY AVENUE
1,2356 GRAND CONCOURSE
1,4819 OSGOOD STREET
1,3630 BRONX BOULEVARD
1,1356 HICKS STREET
1,1948 CRUGER AVENUE
1,3232 WILSON AVENUE
1,3302 BRONXWOOD AVENUE
1,2067 HERING AVENUE
1,2335 HOLLAND AVENUE
1,508 WEIHER COURT
1,1316 PLIMPTON AVENUE
1,1255 BOYNTON AVENUE
1,3925 ROMBOUTS AVENUE
1,773 ST ANNS AVENUE
1,1162 SHERMAN AVENUE
1,266 EAST  202 STREET
1,1145 WEST FARMS ROAD
1,1125 BOYNTON AVENUE
1,820 EAST 229 STREET
1,2438 CAMBRELENG AVENUE
1,961 TELLER AVENUE
1,641 EAST  169 STREET
1,731 ADEE AVENUE
1,1531 VYSE AVENUE
1,667 COSTER STREET
1,170 GERARD AVENUE
1,1222 VIRGINIA AVENUE
1,8 EAST GUN HILL ROAD
1,2536 WILLIAMSBRIDGE ROAD
1,4237 BARNES AVENUE
1,3474 WILSON AVENUE
1,408 EAST  142 STREET
1,4249 GUNTHER AVENUE
1,352 EAST  152 STREET
1,3831 BRONXWOOD AVENUE
1,4361 CARPENTER AVENUE
1,373 EAST  138 STREET
1,272 SWINTON AVENUE
1,2840 EAST  197 STREET
1,1062 CLAY AVENUE
1,1425 TELLER AVENUE
1,736 TAYLOR AVENUE
1,12 PATRICIA LANE
1,1861 ANDREWS AVENUE SOUTH
1,3322 3 AVENUE
1,1941 UNIVERSITY AVENUE
1,849 EAST  226 STREET
1,486 EAST 138 STREET
1,1331 CHISHOLM STREET
1,2026 NEREID AVENUE
1,875 LONGFELLOW AVENUE
1,1185 NEILL AVENUE
1,526A EAST  159 STREET
1,1850 ARCHER STREET
1,395 HUNTINGTON AVENUE
1,494 EAST 138 STREET
1,3217 WICKHAM AVENUE
1,323 EAST  162 STREET
1,390 EAST  195 STREET
1,1333 FTELEY AVENUE
1,526 MORRIS AVENUE
1,5776 MOSHOLU AVENUE
1,84 SCHOFIELD STREET
1,751 EAST  147 STREET
1,2848 SEDGWICK AVENUE
1,3130 PERRY AVENUE
1,1238 HAVEMEYER AVENUE
1,17 EAST TREMONT AVENUE
1,1216 ROSEDALE AVENUE
1,632 EAST  226 STREET
1,2979 LAWTON AVENUE
1,2751 PEARSALL AVENUE
1,574 MORRIS PARK AVENUE
1,559 EAST  169 STREET
1,1768 TOPPING AVENUE
1,1144 NELSON AVENUE
1,386 EAST 155 STREET
1,625 EAST  234 STREET
1,4044 BRUNER AVENUE
1,2605 SEDGWICK AVENUE
1,2200 WALLACE AVENUE
1,1984 CROTONA AVENUE
1,67 EAST  236 STREET
1,1110 WHEELER AVENUE
1,3336 FT INDEPENDENCE STREET
1,55 EAST 208 STREET
1,1156 EAST  224 STREET
1,1161 INTERVALE AVENUE
1,812 EAST 175 STREET
1,3715 LACONIA AVENUE
1,4003 SECOR AVENUE
1,3615 DE REIMER AVENUE
1,642 EAST 227 STREET
1,993 FINDLAY AVENUE
1,992 COLLEGE AVENUE
1,713 EAGLE AVENUE
1,300 EAST  143 STREET
1,3431 GRACE AVENUE
1,2951 GUNTHER AVENUE
1,2160 BATHGATE AVENUE
1,1905 STRANG AVENUE
1,679 EAST 220 STREET
1,4240 BOSTON ROAD
1,501 EAST 138 STREET
1,1654 WHITE PLAINS ROAD
1,159 EAST  188 STREET
1,825 EAST  230 STREET
1,635 VAN NEST AVENUE
1,2218 CHATTERTON AVENUE
1,1840 UNIVERSITY AVENUE
1,1094 MARTIN L KING BOULEVARD
1,3058 GUNTHER AVENUE
1,1056 BRINSMADE AVENUE
1,1983 BRONXDALE AVENUE
1,666 KAPPOCK STREET
1,646 FAILE STREET
1,444 EAST 147 STREET
1,812 EAST  168 STREET
1,629 TAYLOR AVENUE
1,2101 QUARRY ROAD
1,777 ST ANNS AVENUE
1,17 THOMPSON AVENUE
1,433 ST LAWRENCE AVENUE
1,299A FORDHAM PLACE
1,3016 CODDINGTON AVENUE
1,3520 CAMBRIDGE AVENUE
1,2026 MC GRAW AVENUE
1,233 WEST 233 STREET
1,2700 VALENTINE AVENUE
1,705 EAST  133 STREET
1,396 EAST 170 STREET
1,1043 EAST 216 STREET
1,615 EAST 138 STREET
1,384 GERARD AVENUE
1,1472 SHAKESPEARE AVENUE
1,914 EAST  217 STREET
1,114 EAST  183 STREET
1,31 NORTH STREET
1,1816 BARNES AVENUE
1,1341 OGDEN AVENUE
1,1312 ST LAWRENCE AVENUE
1,5676 RIVERDALE AVENUE
1,1094 FAIRFAX AVENUE
1,988 BOSTON ROAD
1,5815 TYNDALL AVENUE
1,1457 ARNOW AVENUE
1,2503 HOLLERS AVENUE
1,2124 NEWBOLD AVENUE
1,1622 ADAMS STREET
1,851 EAST  162 STREET
1,845 CROTONA PARK NORTH
1,1053 EAST  217 STREET
1,4221 PARK AVENUE
1,877 EAST  169 STREET
1,1382 BOSTON ROAD
1,3434 WHITE PLAINS ROAD
1,2562 BRONXWOOD AVENUE
1,1387 SHAKESPEARE AVENUE
1,1671 EAST  172 STREET
1,1045 CAULDWELL AVENUE
1,354 WILLIS AVENUE
1,3503 BRONXWOOD AVENUE
1,1155 EAST 221 STREET
1,2535 YATES AVENUE
1,943 EAST  178 STREET
1,1127 CALHOUN AVENUE
1,750 EAST  214 STREET
1,2696 MARION AVENUE
1,2267 SEDGWICK AVENUE
1,1628 NELSON AVENUE
1,4412 CARPENTER AVENUE
1,1516 LIBRARY AVENUE
1,1363 TAYLOR AVENUE
1,104 WEST 174 STREET
1,3810 ORLOFF AVENUE
1,1014 EAST 216 STREET
1,2032 TOMLINSON AVENUE
1,3725 OLINVILLE AVENUE
1,2148 HAVILAND AVENUE
1,1630 PILGRIM AVENUE
1,3038 HEATH AVENUE
1,3316 TIEMANN AVENUE
1,1755 SEWARD AVENUE
1,585 GERARD AVENUE
1,953 ELDER AVENUE
1,455 EFFINGHAM AVENUE
1,1414 WHITE PLAINS ROAD
1,3208 TENBROECK AVENUE
1,253 EAST 142 STREET
1,2742 COLDEN AVENUE
1,1710 VICTOR STREET
1,930 FTELEY AVENUE
1,2591 BRIGGS AVENUE
1,473 EAST 143 STREET
1,735 EAST 228 STREET
1,1510 OVERING STREET
1,4376 MARTHA AVENUE
1,932 ALLERTON AVENUE
1,943 EAST  223 STREET
1,610 EAST  237 STREET
1,1866 SEWARD AVENUE
1,2747 WALLACE AVENUE
1,3249 HONE AVENUE
1,183 EAST MOSHOLU PARKWAY NORTH
1,4321 MATILDA AVENUE
1,112 EAST 238 STREET
1,494 EAST 167 STREET
1,1388 SHAKESPEARE AVENUE
1,3904 PRATT AVENUE
1,2221 HAVILAND AVENUE
1,542 ST LAWRENCE AVENUE
1,1511 COMMONWEALTH AVENUE
1,382 EAST  158 STREET
1,43 HARPER COURT
1,1675 SOUTHERN BOULEVARD
1,1207 GERARD AVENUE
1,480 EAST  180 STREET
1,272 BUTTRICK AVENUE
1,1287 BRONX RIVER AVENUE
1,955 EAST 163 STREET
1,136 WEST  179 STREET
1,583B JACKSON AVENUE
1,3619 GREYSTONE AVENUE
1,2153 CHATTERTON AVENUE
1,1626 COLDEN AVENUE
1,1614 MELVILLE STREET
1,228 WILLIS AVENUE
1,925 GERARD AVENUE
1,3112 WEBSTER AVENUE
1,1413 PELHAM PARKWAY NORTH
1,664 EAST  232 STREET
1,2114 MAPES AVENUE
1,1034 EAST 233 STREET
1,2511 MACLAY AVENUE
1,383 EAST  158 STREET
1,1327 COMMONWEALTH AVENUE
1,870 HOME STREET
1,4524 MONTICELLO AVENUE
1,1437 LELAND AVENUE
1,918 EAST 223 STREET
1,387 BEDFORD PARK BOULEVARD
1,2745 PEARSALL AVENUE
1,1756 JEROME AVENUE
1,1879 BELMONT AVENUE
1,1275 MORRISON AVENUE
1,3870 SETON AVENUE
1,421 LELAND AVENUE
1,3926 SECOR AVENUE
1,315 LOCUST AVENUE
1,1343 NOBLE AVENUE
1,3198 GRAND CONCOURSE
1,453 EAST 181 STREET
1,2274 LYON AVENUE
1,223 REAR EAST 203 STREET
1,160 WEST  162 STREET
1,724 EAST 225 STREET
1,217 EAST 182 STREET
1,4391 MARTHA AVENUE
1,339 CASTLE HILL AVENUE
1,1710 PILGRIM AVENUE
1,1720 UNIONPORT ROAD
1,3356 BRONX BOULEVARD
1,2652 DECATUR AVENUE
1,735 EAST  217 STREET
1,518 EAST  159 STREET
1,1261 HAVEMEYER AVENUE
1,301 EAST BURNSIDE AVENUE
1,1827 PHELAN PLACE
1,1437 ST LAWRENCE AVENUE
1,400 BEDFORD PARK BOULEVARD
1,4225 WICKHAM AVENUE
1,801 ALLERTON AVENUE
1,1301 EAST 222 STREET
1,1401 EDWARD L GRANT HIGHWAY
1,6 PLOUGHMANS BUSH
1,710 EAST  178 STREET
1,3308 BRONX BOULEVARD
1,1144 HOE AVENUE
1,1438 HOLLYWOOD AVENUE
1,160 WEST 197 STREET
1,90 WEST 174 STREET
1,715 EAST  243 STREET
1,595 TINTON AVENUE
1,2712 BARNES AVENUE
1,715 EAST 215 STREET
1,787 EAST  211 STREET
1,1309 SENECA AVENUE
1,963 EAST  165 STREET
1,2402 BUTLER PLACE
1,865 EAST  172 STREET
1,199 MT EDEN PARKWAY
1,813 COURTLANDT AVENUE
1,1821 NEREID AVENUE
1,929 EAST TREMONT AVENUE
1,1128 CROES AVENUE
1,3440 EASTCHESTER ROAD
1,2677 BAILEY AVENUE
1,276 LOGAN AVENUE
1,990 LONGWOOD AVENUE
1,3302 FISH AVENUE
1,482 EAST 139 STREET
1,3417 WICKHAM AVENUE
1,1147 HOE AVENUE
1,1050 CLAY AVENUE
1,1513 SEMINOLE STREET
1,142 VAN CORTLANDT PARK SOUTH
1,812 EAST  233 STREET
1,3714 BRONXWOOD AVENUE
1,470 EAST  161 STREET
1,835 EAST  155 STREET
1,354 EAST  134 STREET
1,3014 WALLACE AVENUE
1,2438 HOFFMAN STREET
1,1327 BOYNTON AVENUE
1,2134 CONTINENTAL AVENUE
1,3129 SEDGWICK AVENUE
1,888 EAST 169 STREET
1,659 EAST  243 STREET
1,3444 FENTON AVENUE
1,1019 WOODYCREST AVENUE
1,1288 GRANT AVENUE
1,755 BECK STREET
1,311 EAST  162 STREET
1,2414A MACLAY AVENUE
1,2030 PAULDING AVENUE
1,100 ALDRICH STREET
1,667 EAST  237 STREET
1,1689 SELWYN AVENUE
1,973 ALDUS STREET
1,245 EAST  236 STREET
1,1226 ELDER AVENUE
1,1722 HOBART AVENUE
1,3009 COLDEN AVENUE
1,700 RHINELANDER AVENUE
1,26 EAST  177 STREET
1,3868 SEDGWICK AVENUE
1,592 TRINITY AVENUE
1,1185 GRANT AVENUE
1,711 EAST 234 STREET
1,3468 FENTON AVENUE
1,1421 ROWLAND STREET
1,685 EAST 219 STREET
1,1374 PROSPECT AVENUE
1,2764 TENBROECK AVENUE
1,2159 HONE AVENUE
1,659 EAST  229 STREET
1,716 EAST  230 STREET
1,2324 UNIVERSITY AVENUE
1,3967 MONTICELLO AVENUE
1,2225 SEDGWICK AVENUE
1,3211 JOHNSON AVENUE
1,2930 CRUGER AVENUE
1,530 EAST 139 STREET
1,4413 3 AVENUE
1,1060 EAST  225 STREET
1,3234 ELY AVENUE
1,41 HARPER COURT
1,1028 EAST 213 STREET
1,790 EAST  158 STREET
1,3240 BRONXWOOD AVENUE
1,750 EAST 236 STREET
1,2484 GRAND AVENUE
1,2907 SEYMOUR AVENUE
1,636 MAGENTA STREET
1,1241 BRONX RIVER AVENUE
1,2082 VYSE AVENUE
1,3482 FENTON AVENUE
1,2144 MATTHEWS AVENUE
1,2175 WALTON AVENUE
1,980 BRONX PARK SOUTH
1,3428 IRWIN AVENUE
1,4045 WILDER AVENUE
1,1100 TAYLOR AVENUE
1,498 EAST 138 STREET
1,819 EAST  221 STREET
1,466 CONCORD AVENUE
1,1541 SELWYN AVENUE
1,4144 BRONXWOOD AVENUE
1,1438 CROSBY AVENUE
1,1541 TOMLINSON AVENUE
1,1044 EAST 224 STREET
1,3077 HULL AVENUE
1,951 PIERCE AVENUE
1,2412 TRATMAN AVENUE
1,3991 PAULDING AVENUE
1,780 EAST 185 STREET
1,1617 TAYLOR AVENUE
1,815 BRYANT AVENUE
1,2912 HOLLAND AVENUE
1,2335 HAVILAND AVENUE
1,586 MORRIS AVENUE
1,975 CAULDWELL AVENUE
1,1868 LORING PLACE SOUTH
1,450 CROSS BX SERVICE ROAD SOUTH
1,2655 OLINVILLE AVENUE
1,1113 CROES AVENUE
1,1165 LONGFELLOW AVENUE
1,1452 WHITE PLAINS ROAD
1,2936 HONE AVENUE
1,3137 SEYMOUR AVENUE
1,707 EAST  175 STREET
1,1640 UNDERCLIFF AVENUE
1,935 MORRIS PARK AVENUE
1,443 EAST  139 STREET
1,3525 BAYCHESTER AVENUE
1,3209 WALLACE AVENUE
1,2518 BRONX PARK EAST
1,1921 HOLLAND AVENUE
1,533 WEST  232 STREET
1,433 EAST  135 STREET
1,2335 GLEASON AVENUE
1,1326 WARING AVENUE
1,1219 NELSON AVENUE
1,2780 VALENTINE AVENUE
1,1533 NELSON AVENUE
